,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6
1980,3.2583508,-0.89074254,0.90991837,-1.1856283,0.30134234,0.032302834
1981,2.3536427,0.8844881,-0.43492472,0.6977695,-0.54751724,-0.010226303
1982,3.2583508,-0.89074254,0.90991837,-1.1856283,0.30134234,0.032302834
1983,3.2583508,-0.89074254,0.90991837,-1.1856283,0.30134234,0.032302834
1984,2.3536427,0.8844881,-0.43492472,0.6977695,-0.54751724,-0.010226303
1985,3.2583508,-0.89074254,0.90991837,-1.1856283,0.30134234,0.032302834
1986,1.766489,0.2541482,-0.4932492,1.9023516,0.16486275,-0.13542928
1987,3.547137,0.53078526,-0.23869649,-0.34865668,-0.10620032,0.025948202
1988,3.547137,0.53078526,-0.23869649,-0.34865668,-0.10620032,0.025948202
1989,2.3536427,0.8844881,-0.43492472,0.6977695,-0.54751724,-0.010226303
1990,3.2583508,-0.89074254,0.90991837,-1.1856283,0.30134234,0.032302834
1991,3.547137,0.53078526,-0.23869649,-0.34865668,-0.10620032,0.025948202
1992,3.5443885,-0.54586357,0.54929423,0.07354805,-0.30960914,0.0098269805
1993,3.2583508,-0.89074254,0.90991837,-1.1856283,0.30134234,0.032302834
1994,2.3632364,0.0772967,-0.3951352,1.3791387,0.3855211,-0.11734206
1995,3.4403636,-0.74088156,-0.8180183,-0.19690101,-0.21940444,0.027795548
1996,3.4403636,-0.74088156,-0.8180183,-0.19690101,-0.21940444,0.027795548
1997,3.547137,0.53078526,-0.23869649,-0.34865668,-0.10620032,0.025948202
1998,3.5443885,-0.54586357,0.54929423,0.07354805,-0.30960914,0.0098269805
1999,3.547137,0.53078526,-0.23869649,-0.34865668,-0.10620032,0.025948202
2000,1.766489,0.2541482,-0.4932492,1.9023516,0.16486275,-0.13542928
2001,3.547137,0.53078526,-0.23869649,-0.34865668,-0.10620032,0.025948202
2002,3.547137,0.53078526,-0.23869649,-0.34865668,-0.10620032,0.025948202
2003,2.3536427,0.8844881,-0.43492472,0.6977695,-0.54751724,-0.010226303
2004,1.480451,-0.09073086,-0.13262527,0.6431752,0.77581435,-0.11295342
2005,3.547137,0.53078526,-0.23869649,-0.34865668,-0.10620032,0.025948202
2006,3.2583508,-0.89074254,0.90991837,-1.1856283,0.30134234,0.032302834
2007,3.547137,0.53078526,-0.23869649,-0.34865668,-0.10620032,0.025948202
2008,3.5443885,-0.54586357,0.54929423,0.07354805,-0.30960914,0.0098269805
2009,3.5443885,-0.54586357,0.54929423,0.07354805,-0.30960914,0.0098269805
2010,3.5567307,-0.2764062,-0.19890699,0.3327125,0.826838,-0.08116755
2011,2.3632364,0.0772967,-0.3951352,1.3791387,0.3855211,-0.11734206
2012,3.547137,0.53078526,-0.23869649,-0.34865668,-0.10620032,0.025948202
2013,3.547137,0.53078526,-0.23869649,-0.34865668,-0.10620032,0.025948202
2014,3.2583508,-0.89074254,0.90991837,-1.1856283,0.30134234,0.032302834
2015,3.547137,0.53078526,-0.23869649,-0.34865668,-0.10620032,0.025948202
2016,3.2583508,-0.89074254,0.90991837,-1.1856283,0.30134234,0.032302838
2017,3.5443885,-0.5458635,0.54929423,0.07354806,-0.30960914,0.0098269805
2018,3.5443885,-0.5458635,0.54929423,0.07354806,-0.30960914,0.0098269805
2019,3.5567307,-0.27640617,-0.19890702,0.33271253,0.82683796,-0.08116755
2020,3.4403636,-0.74088144,-0.8180184,-0.19690101,-0.21940446,0.027795566
2021,1.766489,0.2541482,-0.4932492,1.9023516,0.16486275,-0.1354293
2022,2.3632364,0.07729673,-0.3951352,1.3791387,0.3855211,-0.11734205
2023,3.4403636,-0.74088144,-0.8180184,-0.19690101,-0.21940444,0.02779557
2024,1.766489,0.2541482,-0.49324927,1.9023516,0.16486277,-0.13542928
2025,3.5443885,-0.5458635,0.54929423,0.07354805,-0.30960914,0.009826985
2026,2.3632364,0.07729673,-0.3951352,1.3791387,0.38552114,-0.11734205
2027,3.5443885,-0.5458635,0.54929423,0.07354805,-0.30960914,0.009826985
2028,3.5567307,-0.27640617,-0.19890702,0.33271253,0.82683796,-0.08116755
2029,3.4403636,-0.74088144,-0.8180184,-0.19690101,-0.21940444,0.02779557
2030,3.5567307,-0.27640617,-0.19890702,0.33271253,0.82683796,-0.08116755
2031,1.766489,0.2541482,-0.49324927,1.9023516,0.16486277,-0.13542928
2032,2.3632364,0.07729673,-0.3951352,1.3791387,0.38552114,-0.11734205
2033,1.766489,0.2541482,-0.49324927,1.9023516,0.16486277,-0.13542928
2034,2.3632364,0.07729673,-0.3951352,1.3791387,0.38552114,-0.11734205
